"longitude";"latitude"
-121.637451;38.032069
-97.761603;22.990894
-121.743377;38.54028
-119.881169;34.490645
-121.539709;38.74541
-98.161654;26.177682
-118.033124;33.817262
-95.980127;28.597172
-122.51557;37.933521
-122.671304;37.920742
-121.964506;37.440424
-120.428;37.377
-117.117584;33.875708
-121.751926;36.81492
-118.029556;33.696518
-97.089555;27.828797
-122.155609;39.394533
-94.951116;29.200681
-117.275909;33.006691
-122.2332;39.276119
-121.159241;35.627847
-117.117959;33.874317
-122.974833;38.077335
-116.607138;31.814804
-124.097373;40.859356
-122.591983;38.227359
-112.070728;41.508402
-97.765617;26.594898
-119.548449;35.438928
-84.905057;10.037794
-119.683257;34.415429
-84.902924;10.029474
-119.267876;34.247317
-122.109555;37.452788
-122.209425;37.752038
-117.247442;32.978904
-119.264874;34.230645
-97.658296;26.285198
-98.32529;26.21595
-97.317034;26.092625
-121.481452;38.675828
-97.441887;26.33194
-97.264399;26.021771
-97.689336;26.38072
-94.546217;29.657975
-122.932141;38.082301
-122.682156;37.929465
-122.117643;37.559041
-90.926714;29.05012
-95.97177;30.160314
-121.75272;38.076824
-97.660407;26.285849
-122.521656;38.126016
-84.903055;10.025377
-97.182183;25.992613
-103.614587;30.98632
-97.568211;27.942625
-122.650576;37.906155
-121.963209;37.4274
-118.022835;33.684675
-121.124074;35.594646
-97.439273;26.087487
-98.332888;26.161948
-97.666958;26.216974
-98.046319;26.512783
-122.127438;37.618339
-97.348983;26.091089
-121.774714;37.722768
-122.024763;38.209333
-97.822078;27.390557
-122.048218;39.171317
-121.720362;38.619779
-122.693703;37.923517
-97.713959;26.19607
-97.206925;25.967814
-97.161163;25.996741
-121.44639;38.336203
-121.714032;37.734852
-115.518794;33.161409
-97.290587;26.288413
-121.493211;38.43964
-122.925173;38.210015
-121.755307;39.033402
-97.396266;25.854271
-97.204703;26.045405
-97.438439;25.986298
-107.78677;29.364222
-97.391869;26.055911
-97.348911;26.090192
-97.585566;26.268307
-97.925274;26.121537
-93.257446;29.78345
-104.500344;23.977567
-120.838893;35.344087
-97.47787;27.886074
-122.145451;37.646797
-98.135609;26.082669
-121.748686;38.571321
-97.429292;25.994556
-97.639146;27.881494
-97.389039;27.641366
-97.312741;27.471659
-121.789234;36.799238
-97.388913;26.058982
-121.949462;39.612111
-114.580013;32.539144
-118.205938;33.804898
-118.033354;33.817274
-97.78014;27.652965
-95.623026;29.373574
-97.707617;26.200036
-98.138239;26.077397
-118.048524;33.699394
-97.204488;26.047893
-98.013307;26.442723
-96.099468;28.724984
-97.909341;27.51832
-124.123632;40.929198
-117.24271;32.7585
-112.754608;33.30756
-121.789767;36.816637
-97.549763;26.077969
-95.617;28.771
-97.380932;26.130809
-96.486912;28.464577
-97.348825;26.092374
-97.670118;27.270223
-124.096155;40.907051
-117.252942;33.013988
-121.112422;35.572684
-122.401729;37.962335
-122.32448;37.801305
-97.661633;26.294328
-97.653973;26.284699
-97.745914;27.31667
-97.392543;27.803758
-97.708182;26.202916
-97.442742;26.33145
-119.533628;34.398693
-97.271714;28.044334
-96.210784;28.711178
-120.539675;37.825786
-120.777;37.17375
-122.015306;38.329877
-121.441348;38.270836
-120.641899;37.613416
-97.486528;25.937467
-122.110166;37.457374
-122.03585;37.48812
-121.933549;36.636882
-97.63054;26.281782
-120.600358;34.690362
-122.234339;37.548047
-118.050749;33.701724
-97.470267;26.139438
-122.236015;37.502107
-97.413223;26.017015
-97.659675;26.28699
-97.659642;26.287296
-97.65357;26.284677
-110.376759;24.10682
-116.00576;30.45713
-117.272351;33.003161
-97.774038;26.786206
-97.350798;26.099261
-96.455829;28.636414
-122.855269;38.099164
-94.551912;29.609993
-97.597402;26.102641
-115.707294;32.755035
-97.911951;26.188148
-97.671204;26.177803
-96.279126;29.540311
-97.65389;26.284668
-117.113373;32.590092
-96.8483;28.4387
-97.058262;28.021892
-96.285531;19.309847
-118.08653;33.744097
-121.710803;38.618804
-122.410833;37.266667
-122.208529;39.277985
-117.172151;33.78854
-115.468053;32.994018
-121.451545;38.455531
-121.741129;39.275516
-121.1957;37.680645
-117.09706;32.588456
-97.529748;26.075915
-98.187206;26.179595
-97.771927;26.060309
-97.652404;26.284833
-124.120386;40.924024
-97.382537;27.765113
-117.126561;32.574175
-101.0919;19.932655
-79.387702;33.007741
-117.179607;32.679028
-117.230558;32.692468
-122.196035;37.700596
-122.28001;37.096894
-98.332787;26.138411
-97.655711;26.285209
-97.348791;26.090099
-95.516338;29.029982
-124.092143;40.908816
-102.372365;21.804532
-121.904798;38.230308
-117.138051;32.622463
-117.12556;32.574967
-98.343859;26.165222
-118.044705;33.702778
-97.708344;26.202685
-97.681928;26.689101
-98.013937;26.171284
-122.501855;37.897513
-122.695261;37.926427
-121.234109;36.813339
-116.035237;30.509625
-122.408;37.7498
-106.388512;23.20885
-121.788425;36.815132
-122.692289;37.922067
-93.28198;29.777771
-95.816576;29.902855
-117.106726;32.604567
-94.545513;29.658739
-97.166688;26.079578
-115.647111;33.051803
-97.391072;27.795346
-119.356477;36.065575
-115.519025;33.154754
-97.66777;26.223974
-122.471502;38.127466
-123.032565;38.317148
-104.501438;23.97245
-115.407085;32.934064
-122.882724;38.026898
-94.71603;29.392991
-101.100327;25.153949
-94.741555;29.33347
-120.875198;35.304677
-97.348566;26.094867
-115.5322;33.2167
-117.337326;33.146457
-120.945064;38.017047
-121.707171;37.7474
-121.426671;38.337146
-97.69607;26.19065
-97.327246;26.091397
-122.510001;37.887979
-120.851412;35.359061
-122.007484;37.441499
-94.724641;29.379219
-115.661659;33.140163
-97.417037;25.851229
-122.343;47.607445
-122.064846;37.431288
-120.859293;35.371968
-122.072723;39.145076
-121.8225;38.273834
-120.945386;37.600989
-117.243315;32.758082
-97.437623;25.989229
-96.801395;28.308915
-116.605368;31.820423
-97.033875;28.063258
-94.73088;29.33514
-97.389679;26.130628
-97.78553;26.106768
-121.770833;36.821164
-122.290975;37.57017
-122.142557;38.720106
-97.354434;27.852578
-97.390261;26.057286
-97.644591;26.28351
-97.660027;26.285424
-97.439182;25.983243
-97.657557;26.317872
-121.949534;36.608858
-97.33867;27.708074
-97.034002;28.063801
-97.660068;26.285373
-121.738179;36.830572
-92.032685;29.58916
-113.538637;29.038199
-97.174432;26.137456
-120.009694;37.148251
-97.649231;26.28444
-122.106926;36.960002
-82.387977;27.830575
-122.077739;39.398202
-121.789927;36.815562
-122.658062;37.904929
-97.803812;27.270957
-97.438771;25.983911
-97.298163;26.001994
-97.166606;26.079735
-97.349016;26.092229
-98.079158;26.15194
-97.656693;26.285126
-96.65797;28.354985
-116.639206;31.729938
-119.051778;34.241857
-98.11821;26.182183
-97.497525;26.503837
-96.470947;28.824072
-97.390405;27.815977
-122.181787;39.427464
-122.098017;37.444562
-97.205444;26.078174
-97.781173;27.317755
-97.184572;26.047412
-97.662157;26.223871
-96.324287;29.556145
-113.936382;27.634988
-122.454273;37.80482
-120.839186;35.344053
-121.789195;36.81682
-96.361513;28.411634
-121.126757;35.597577
-97.348996;26.09224
-119.237202;34.183147
-121.854988;39.330505
-97.644167;26.284181
-97.241417;26.046373
-122.877504;49.057856
-122.101107;37.523001
-121.187801;35.641635
-121.126864;35.5951
-122.497591;37.968662
-97.715649;26.187379
-97.175343;26.143671
-97.437806;25.98804
-122.065143;36.949067
-112.780817;33.301229
-121.194402;35.63718
-121.948253;37.480606
-122.375365;37.734169
-122.04008;38.23821
-98.974446;19.26136
-95.909102;29.003627
-121.961457;38.26848
-97.170852;26.134932
-95.451965;28.932449
-94.827033;29.37103
-97.169252;26.078742
-97.298657;26.002111
-116.611692;31.774338
-109.683642;23.054976
-97.70869;26.201307
-111.934525;40.94921
-122.148013;39.421631
-121.770401;37.722578
-95.928583;29.934333
-96.122619;29.60022
-117.884693;33.625359
-97.682632;26.321694
-97.314431;27.711909
-97.421205;26.000043
-96.099955;28.728976
-124.27022;40.604724
-120.462921;34.875589
-121.111348;35.570484
-122.297745;37.855813
-97.713333;26.196412
-97.654824;26.286412
-97.66006;26.285382
-122.059253;39.178983
-122.215798;37.757229
-97.169394;26.083844
-122.13863;37.498956
-95.925174;29.932147
-97.653958;26.284479
-97.354564;27.853082
-122.262176;37.865398
-118.044078;33.697095
-97.088788;27.830562
-97.658535;26.285224
-97.077447;27.826076
-97.661343;26.223761
-98.330488;26.15762
-124.196451;40.768595
-120.625868;37.183106
-121.958628;37.439054
-118.039784;33.692241
-115.590703;33.190605
-117.053747;32.331238
-122.482066;38.122313
-97.965891;26.06319
-97.908955;27.670188
-117.232935;32.77888
-122.738694;38.363641
-121.120491;37.060383
-113.535976;29.03561
-121.984947;37.497777
-121.787475;36.816933
-97.661354;26.258461
-97.052126;27.836074
-99.393504;33.510914
-97.82454;28.544229
-122.083354;36.961252
-122.008152;36.963198
-94.468783;29.641983
-119.232503;36.045449
-97.792728;27.314732
-117.22408;32.76026
-97.814177;26.209768
-97.713837;26.205815
-97.77609;27.302533
-97.298024;26.002144
-121.401844;38.940986
-122.246976;37.553281
-124.125515;40.861383
-95.816724;29.929936
-122.135868;36.970293
-97.6543;26.28474
-122.243167;37.546313
-95.50642;28.852705
-117.259974;32.930167
-104.801614;24.793496
-96.005595;29.908631
-120.838774;35.346844
-121.772378;37.704467
-114.549728;31.731047
-115.499933;33.112249
-93.52026;29.766315
-115.613923;33.082051
-117.108769;33.847346
-117.300396;33.097803
-120.039711;35.353076
-97.646436;27.267085
-97.661111;26.28558
-112.714062;33.334401
-112.67738;33.349041
-95.11096;29.092762
-97.077981;27.826427
-121.961508;37.440568
-97.221132;28.07866
-121.965709;37.482284
-121.964649;37.480384
-110.368738;24.113097
-117.255392;32.933945
-121.411478;36.940906
-122.496571;37.699238
-96.362796;28.412805
-95.892963;28.721303
-115.501864;33.16931
-115.709719;33.082557
-119.37684;35.402341
-120.641694;34.997902
-116.617985;31.761305
-95.920689;30.105627
-95.814308;29.900467
-114.971021;32.267072
-96.412413;28.416517
-115.394947;32.938378
-110.983804;27.958343
-96.515816;28.454613
-118.333225;34.69442
-120.850221;35.319127
-121.524397;38.898075
-124.134815;40.876328
-111.35385;25.943411
-117.134007;32.611323
-93.339406;30.01151
-97.347846;26.091999
-122.218371;39.465521
-121.698427;38.61602
-122.480856;37.799399
-122.67325;37.90828
-122.267428;37.760402
-114.641411;30.349065
-121.439502;38.925396
-115.997343;30.495352
-115.381294;32.894183
-119.688256;34.406299
-97.283125;26.011784
-97.29025;26.10096
-98.007722;26.085193
-115.399726;32.883563
-109.23543;26.399558
-117.20921;32.787813
-97.9437;26.12935
-117.215065;32.764844
-114.218525;27.834158
-122.246184;37.506639
-96.035626;28.790988
-115.614428;33.079981
-121.951504;38.242764
-97.444116;26.147894
-120.968817;36.617153
-119.907913;35.239485
-122.390589;39.157409
-124.105842;40.866579
-122.501462;38.036376
-122.927221;38.214813
-120.454391;34.887744
-118.985993;36.272892
-122.513761;37.879008
-120.821586;37.045201
-122.087225;37.440734
-114.488298;32.819472
-96.824462;28.366442
-112.641792;33.363295
-97.254938;27.651591
-121.989279;38.239938
-97.587431;26.184343
-109.761604;32.028835
-97.679342;26.190204
-121.693696;38.452209
-122.097822;37.61186
-121.97103;39.91384
-97.675257;27.981192
-121.32158;36.82136
-97.329125;27.872498
-118.044083;33.698565
-119.73941;35.112378
-114.967728;32.268769
-122.127534;38.190346
-122.317371;37.900446
-115.519599;33.175977
-96.411582;28.456368
-122.056475;36.949412
-122.52067;38.123625
-97.956674;26.124903
-97.093136;28.031228
-107.841968;29.353087
-119.755358;35.137882
-116.610088;31.769551
-122.292595;38.178291
-97.078215;27.827106
-96.814961;28.42809
-122.2488;37.562949
-120.923252;37.125149
-122.253799;37.760062
-122.508378;37.939966
-97.417368;25.858985
-111.880646;28.80121
-117.255578;32.923078
-122.152748;36.976566
-93.157024;29.766293
-96.810155;28.127903
-96.215116;28.611255
-93.36731;29.990648
-122.51936;38.1274
-120.851228;35.381036
-124.12559;40.805224
-116.634145;31.746409
-122.479148;37.801477
-97.956667;26.486368
-114.504046;31.689872
-104.136443;19.003168
-96.987991;28.218651
-117.801629;33.855721
-121.95787;37.48951
-97.032889;28.061863
-96.438924;28.674236
-115.528965;32.912746
-95.924512;30.096207
-122.424613;38.227258
-97.685409;26.178452
-95.433909;28.91143
-122.113508;37.580429
-97.834757;27.376334
-75.897626;37.167733
-112.4951;33.376129
-112.464766;34.731315
-122.300933;38.201697
-119.814963;35.176509
-124.186493;40.791483
-96.845636;28.379425
-122.226259;37.542127
-121.451454;38.794233
-117.233007;32.78837
-95.343928;29.015993
-96.023712;28.73552
-122.122714;37.476186
-122.511689;37.929513
-121.413719;38.940861
-112.662778;33.335118
-97.609814;26.42692
-94.792609;29.778898
-96.540874;28.661652
-121.397843;38.940416
-104.585016;23.932839
-121.621958;38.53254
-97.559881;27.842528
-122.729816;38.363683
-97.222807;26.070111
-117.20932;32.780278
-95.963559;28.649045
-122.345767;37.910575
-118.044115;33.699029
-120.10295;37.22387
-124.100131;40.860888
-122.2503;37.552213
-121.187252;35.642956
-104.620802;23.981555
-122.174331;39.465439
-97.297599;26.001742
-122.680013;37.920971
-122.222813;37.761173
-121.272057;38.130219
-112.701809;33.33397
-122.653486;37.906127
-112.72361;33.325723
-99.746783;29.678813
-120.868817;35.321256
-121.627665;39.53602
-112.495105;33.376719
-122.492168;37.893915
-96.458182;32.404584
-120.843252;35.346419
-98.988705;19.274567
-121.739502;37.718319
-121.96276;37.440518
-97.686552;27.223375
-114.841412;32.504097
-94.734678;29.336262
-97.879191;27.513088
-97.675076;27.98204
-93.491455;29.768185
-122.373244;37.73834
-118.046486;33.698878
-122.32831;37.799617
-97.689013;26.375705
-115.681359;33.074984
-117.264488;32.970802
-121.712658;38.594384
-119.834989;39.652931
-120.1489;37.23162
-118.195767;33.760204
-100.723643;24.958301
-97.955887;26.424028
-120.906311;35.448776
-96.864733;28.459599
-122.253456;37.732711
-97.440003;26.543068
-94.500961;29.510941
-121.072555;36.486571
-122.249117;39.494932
-114.571537;33.651403
-122.517744;38.025741
-97.674594;27.98306
-120.73919;35.31315
-120.852293;35.318909
-97.296504;27.446569
-121.451682;38.931145
-97.288184;27.639607
-112.692497;33.363689
-97.254595;27.650684
-115.519137;33.165612
-120.59375;34.96336
-121.863871;36.935074
-117.069089;32.582996
-120.840938;35.329954
-122.68885;37.930665
-97.072727;27.997095
-97.348193;26.225869
-98.00625;26.449269
-79.393096;33.009496
-122.099405;37.436187
-121.787218;36.817173
-122.499826;38.150079
-121.499219;38.108358
-97.958565;26.124386
-119.006803;36.268022
-96.462485;28.331287
-112.632733;33.36919
-122.124242;37.618808
-97.074425;27.83015
-111.006846;24.076657
-122.154959;39.395725
-115.393207;32.952929
-97.211024;27.632076
-111.0075;32.107201
-115.995219;30.451943
-97.340879;26.225453
-122.385773;37.667562
-121.788028;36.816736
-97.151198;27.889877
-97.659167;26.285278
-96.488417;28.510559
-115.40937;32.916597
-117.998894;33.66032
-121.9397;38.8128
-121.468105;38.876624
-116.593957;31.760671
-97.16931;26.07801
-121.615305;37.867739
-121.637921;38.559554
-117.106786;32.633781
-122.757935;37.997184
-95.275888;29.056859
-116.59584;31.722035
-97.662266;26.225023
-97.281296;27.649186
-121.488053;38.850488
-116.87478;32.056249
-117.216448;32.767469
-119.189184;34.157991
-120.867237;35.367421
-122.08265;36.95603
-106.779069;23.663458
-119.070761;34.0947
-96.640262;28.59334
-109.927096;32.362455
-112.782374;33.278698
-120.837421;37.057369
-96.532273;28.629658
-121.127443;35.596112
-115.621635;33.059642
-113.546019;28.974807
-96.534023;28.434224
-124.20618;40.6858
-124.111347;40.86268
-111.96712;28.811363
-96.430198;28.476612
-122.260977;37.572576
-94.735182;29.366205
-117.114078;32.638262
-121.674934;38.5839
-118.051824;33.701457
-97.96195;26.061766
-120.845822;35.320234
-97.365402;26.234738
-97.176014;26.136786
-114.493461;31.680516
-122.24637;39.226068
-97.909754;26.12847
-83.077788;29.172364
-121.419229;38.958563
-98.191788;26.373522
-122.5207;38.204773
-97.202658;27.64128
-121.606636;38.640473
-112.217892;41.416141
-122.371887;37.738079
-122.09495;37.440414
-118.087551;33.737503
-97.956535;26.126395
-121.787675;36.816922
-114.907706;31.132222
-117.301642;33.056853
-114.49356;29.95826
-121.470337;38.059986
-117.225538;32.978912
-115.614667;33.102383
-121.533422;38.112747
-120.507137;34.878419
-115.512484;33.121265
-83.034037;29.135411
-97.304509;27.406935
-118.044292;33.698403
-122.59361;38.224608
-115.653548;33.146606
-97.23175;27.813187
-120.14333;37.220137
-124.065895;40.84826
-121.459565;36.960111
-97.889557;26.412781
-96.012755;28.729891
-115.989484;30.515563
-87.9517;21.606284
-115.514242;33.134046
-114.990206;31.971264
-124.135122;40.866899
-97.547436;26.380644
-122.097071;37.61049
-121.630317;38.561876
-120.186894;34.46987
-95.435487;28.899639
-115.614399;33.097542
-121.313782;38.138877
-111.003011;32.119586
-97.32729;26.09144
-122.530445;38.174746
-87.381452;21.501573
-120.81614;35.333668
-117.125869;32.574779
-121.451741;38.957067
-117.128025;32.559525
-118.048899;33.69777
-120.924417;37.347321
-98.056236;26.610092
-97.309169;27.891803
-112.656363;33.347898
-97.956107;26.127168
-118.052903;33.702048
-122.0495;39.186857
-97.660934;26.285663
-96.863498;28.477492
-99.120686;28.904089
-115.575509;33.176608
-122.207221;37.739377
-94.040909;29.676346
-97.327795;26.368061
-104.570575;24.006953
-116.61217;31.769259
-116.917083;32.85833
-118.581909;34.038793
-97.401247;25.94808
-96.415692;28.432011
-97.042151;28.035873
-94.388201;29.597183
-97.173332;26.142899
-96.846942;28.471026
-97.656355;26.284835
-121.838731;39.50023
-122.104679;37.458631
-121.808392;38.241256
-121.469053;39.33289
-117.130136;32.56291
-97.623517;26.173949
-94.761574;29.315567
-122.234704;37.547585
-97.202825;27.641441
-98.13305;26.078799
-116.036696;30.48998
-98.959096;34.27651
-122.162261;39.465574
-118.045871;33.696059
-118.119809;33.762203
-121.313267;38.136742
-99.133208;19.432608
-116.610104;31.804908
-124.140791;40.806811
-120.842821;35.346299
-95.348593;28.948947
-115.707756;33.070362
-97.252606;27.648324
-121.451819;38.933739
-122.513094;38.155077
-106.407412;23.187837
-94.865848;29.283405
-120.451956;34.882692
-124.084222;40.827699
-95.29474;29.211605
-97.366548;27.841125
-124.146299;40.868487
-121.625746;38.542795
-121.636263;38.563192
-117.105817;32.605039
-119.936662;36.362128
-105.28061;21.607
-121.432185;38.955271
-105.236664;20.647563
-121.676674;39.551442
-115.471673;33.158679
-122.670507;37.912784
-122.209086;37.741816
-94.706397;29.823472
-111.923218;28.801962
-121.464844;39.245017
-105.591115;22.562199
-111.61839;32.611744
-96.53311;29.533152
-81.965733;26.476873
-100.033787;20.740165
-119.4207;35.895447
-121.81838;36.862977
-122.48982;37.895466
-95.799236;29.907776
-120.909505;35.44915
-118.992684;36.267866
-121.58761;38.77868
-121.030111;36.246488
-119.85671;34.41894
-116.039829;30.529441
-110.827192;27.959713
-120.864295;35.367095
-104.389273;19.115107
-117.294568;33.090014
-98.290966;26.160985
-122.513266;37.932521
-111.586123;32.653365
-124.164138;40.857424
-119.845004;34.414876
-115.39935;33.12569
-97.28208;26.04166
-122.253113;37.778313
-122.041248;39.195361
-99.116206;26.514858
-95.930505;30.009977
-124.277902;40.601011
-104.409792;19.107242
-121.768341;36.72498
-105.274963;21.56135
-121.671819;38.557353
-121.734751;39.658447
-97.167455;26.100606
-97.309525;26.108543
-122.2504;37.54421
-115.523515;32.927063
-122.5093;37.924598
-121.56898;38.77921
-121.551988;38.86655
-121.620305;38.952701
-115.621735;33.07243
-120.945053;38.038966
-121.507115;38.846058
-112.695866;33.33354
-121.56782;38.74997
-117.24417;32.75404
-115.597136;33.201572
-115.528107;33.045004
-121.741219;37.183843
-122.124147;37.551759
-95.91015;29.986
-122.051196;39.184167
-122.377967;37.652196
-120.85769;35.37072
-97.29213;26.00607
-117.11061;32.589635
-97.359633;27.852374
-121.820152;36.872318
-98.030491;26.452439
-97.174854;26.140173
-117.131123;32.558951
-122.236521;37.535347
-121.997166;37.433159
-118.032875;33.710179
-106.666099;31.962685
-122.097931;39.278776
-121.819367;38.242023
-100.93114;32.32899
-121.842842;38.225033
-98.37656;26.201319
-97.369573;26.192807
-82.847042;28.168421
-122.473598;37.881385
-121.76725;38.21982
-117.102395;32.620067
-122.48782;37.94965
-122.24738;37.7526
-97.991251;26.537831
-115.570689;33.220577
-90.249639;29.093527
-98.120613;26.327422
-122.456723;37.804789
-94.566364;29.484259
-95.7875;29.8895
-97.808876;26.341422
-121.693021;38.59685
-117.11503;32.596749
-97.272509;27.479676
-105.275772;21.563965
-117.228509;32.750963
-122.10454;37.451286
-97.34255;26.21633
-117.203819;32.729076
-121.788661;38.24113
-119.740012;35.188996
-85.92151;11.30769
-104.568364;23.957791
-121.52528;38.75937
-97.327151;27.893777
-97.866296;28.127285
-98.372033;26.220534
-116.637323;31.707995
-122.245989;37.55553
-112.643852;33.374692
-102.031207;31.950734
-119.501553;34.385804
-121.400599;38.14529
-121.403274;38.137914
-121.57683;38.72419
-98.375702;26.201307
-101.971954;31.979486
-122.377345;37.605265
-122.43606;38.153106
-97.218704;28.041834
-105.50785;20.78227
-121.614274;37.826886
-120.250683;37.2912
-97.298197;26.002187
-94.89007;29.248118
-96.982498;28.169807
-118.685293;34.033659
-114.15568;27.7741
-121.624291;38.537418
-117.121784;33.871458
-121.759801;37.705757
-119.012839;34.243422
-96.21744;28.70807
-115.47167;33.15868
-121.787633;39.493601
-115.509546;33.175599
-121.793892;36.880021
-122.740502;38.362068
-122.812428;38.409617
-121.835718;38.242225
-124.167159;40.860219
-122.473606;38.122275
-95.807855;29.94112
-114.457325;32.885647
-122.2504;37.544108
-109.927338;32.43494
-95.338324;28.915797
-122.51249;37.93647
-121.741562;38.627689
-121.78876;36.81195
-115.691598;32.679466
-121.904211;38.570985
-95.807839;29.941159
-95.885967;29.876228
-95.695364;29.380348
-104.505901;24.069431
-122.328787;37.586451
-120.843463;35.349403
-90.353414;13.841377
-98.39089;26.48364
-122.286136;38.099172
-122.374496;37.604293
-94.864148;29.246388
-122.400666;37.357801
-97.30402;27.409871
-97.177291;26.143342
-113.456254;31.282411
-110.37101;24.10995
-97.835795;27.376298
-121.239994;37.821114
-120.70507;37.344396
-98.243683;26.088142
-97.069702;28.03744
-120.838622;35.34485
-121.126907;35.59585
-97.494394;28.067269
-110.376034;24.099361
-120.850983;35.319818
-121.451883;38.823393
-117.884678;33.633246
-118.680298;34.034319
-94.91058;29.22266
-117.229743;32.793624
-117.883365;33.65268
-122.387502;37.961777
-98.40806;26.43437
-112.72316;33.346017
-115.634365;33.133472
-122.247578;37.561125
-88.155327;21.586095
-121.803948;37.758956
-95.287485;28.951776
-117.168138;32.67481
-117.95115;33.654745
-122.151489;39.425586
-112.686645;33.379186
-111.515415;33.575878
-114.459638;32.881353
-124.274275;40.600476
-97.956419;26.125542
-105.172119;21.417276
-121.471828;38.410844
-102.734492;34.119973
-121.57677;38.73107
-97.455472;26.185456
-121.27652;38.127037
-121.759865;38.218897
-115.632219;33.01577
-122.526612;37.883821
-120.434704;35.89496
-121.944584;37.472317
-122.515173;37.933615
-97.422638;26.205658
-121.78706;36.80436
-120.828685;35.330806
-81.967461;26.476051
-119.375569;35.899136
-97.304366;27.708772
-120.869436;37.139382
-122.682695;37.911667
-121.57885;38.77897
-116.879122;32.093601
-120.870716;35.406115
-117.10782;32.603804
-93.649864;29.751482
-118.055434;33.710901
-115.526133;32.926788
-121.935247;39.362944
-121.310348;38.476707
-121.90954;39.60492
-117.230816;32.758227
-121.6208;38.55179
-122.085827;39.14504
-122.317829;38.195688
-121.635561;38.556916
-121.924896;38.163176
-116.02861;30.54107
-95.693665;30.088108
-93.173082;29.769941
-121.458728;36.973083
-121.690055;37.943403
-102.349663;22.147026
-98.636627;26.852916
-106.047099;33.151902
-97.743645;26.097797
-121.638186;38.562387
-115.535638;32.922303
-120.840871;35.321919
-120.839559;35.345558
-117.868087;33.646921
-119.279723;34.268176
-118.04492;33.707205
-118.04389;33.699993
-114.501842;31.683802
-121.788335;36.815671
-115.56283;32.79196
-114.637785;32.658073
-122.088318;37.61967
-120.8521;35.34863
-120.84358;37.9774
-122.010294;38.319009
-120.977282;38.195224
-114.458849;32.882051
-94.944606;29.220815
-121.981544;38.146843
-97.776466;27.880768
-121.155136;35.622442
-121.840005;38.212757
-112.647114;33.380653
-96.409922;28.400969
-97.744331;26.231453
-122.080911;38.202243
-121.790357;36.815057
-121.430769;38.170464
-121.73702;39.46477
-112.665417;33.377488
-120.082165;35.367688
-115.630601;33.015198
-115.475836;33.165002
-112.248115;24.787715
-122.879346;49.060185
-121.480016;38.414744
-122.732177;38.362589
-97.95633;26.41999
-120.84609;35.368056
-114.134089;27.870293
-97.238949;26.079161
-112.164917;28.970001
-122.046913;39.17009
-94.72786;29.372262
-122.047849;37.443406
-122.114099;37.508513
-120.842056;35.342995
-122.112042;37.510107
-115.621168;32.974219
-112.709519;33.345788
-124.274274;40.610435
-117.246861;32.971492
-97.30329;27.410786
-121.731391;37.190579
-122.688628;37.923059
-121.594047;38.614636
-112.676425;33.354585
-114.563812;32.644772
-115.648441;33.099955
-121.78735;38.22445
-85.158334;29.648638
-121.960055;37.43116
-94.541087;29.841426
-98.028624;26.169611
-122.13956;37.62538
-97.767359;24.904507
-95.803622;29.816527
-118.038225;33.696209
-118.041058;33.692781
-96.198435;28.646231
-95.295217;28.938101
-119.848394;34.407122
-115.544887;33.183842
-97.837517;27.478382
-119.190852;34.145467
-120.841069;35.349576
-120.083195;35.3689
-117.132389;32.566482
-122.021534;38.693531
-109.822769;32.233913
-94.390486;29.561902
-121.583874;38.939918
-120.633514;35.034275
-97.877774;26.18545
-121.019232;36.484844
-115.633618;33.01691
-97.790729;26.976874
-119.862637;35.251194
-117.139683;32.635414
-124.229816;40.679351
-122.687467;37.921069
-124.185649;40.791165
-122.052497;39.1532
-120.004906;36.63489
-109.5397;26.71875
-96.39556;19.595
-119.323196;34.282184
-122.012486;38.205207
-122.023575;38.215459
-122.301486;37.824022
-97.299444;27.425968
-121.882667;39.464029
-124.113895;40.872112
-121.553073;37.813841
-121.57309;38.74967
-114.097223;27.945032
-120.653553;37.182011
-115.449572;33.110955
-121.542878;38.881929
-116.061094;33.525512
-122.69539;37.927634
-120.843472;35.351956
-121.742666;38.952825
-114.695892;32.733863
-98.007832;26.442142
-122.11548;39.18405
-108.918457;27.010196
-119.858954;34.419395
-122.078526;39.130553
-98.249413;26.083902
-96.041794;30.1285
-122.282467;37.766169
-119.873173;34.425207
-121.788381;36.817276
-121.68578;39.53713
-122.390957;37.6448
-122.375936;37.709339
-121.786795;36.80901
-95.790685;29.888424
-121.689718;37.947953
-119.019356;34.24104
-119.013004;34.243151
-105.284284;20.679225
-122.6877;38.24445
-115.554444;32.968323
-98.376643;26.200838
-73.08614;11.431676
-122.078692;39.129063
-115.4496;33.087527
-97.241328;26.078623
-121.78902;36.79951
-122.153678;39.263518
-79.415703;33.05817
-97.16465;26.10366
-120.863;37.1331
-115.546872;33.176614
-122.116107;39.230919
-122.168377;39.174474
-98.435319;26.489928
-124.232454;40.753804
-122.153436;39.239054
-122.51049;38.05056
-123.968376;46.706591
-121.647;38.044
-121.802249;39.464075
-121.644409;38.908752
-117.132399;32.56569
-124.1952;40.77196
-120.309133;36.916892
-115.474527;33.161977
-117.080818;33.862539
-97.016513;27.998742
-97.177949;26.1433
-120.835533;35.340615
-124.124002;40.875914
-122.512039;37.877829
-121.53539;38.75044
-115.484535;33.154576
-122.153612;39.269282
-121.75922;38.952917
-115.44981;33.12598
-97.769136;26.482866
-97.35008;27.26823
